,Level,Syllable,SyllableFrequency,Pattern,PatternFrequency,SyllableProbability,PatternProbability,TotalSyllables
2_tan,2,tan,17,CVC,872,0.0026658303277403168,0.1367414144582092,6377
2_za,2,za,3,CV,3096,0.0004704406460718206,0.48549474674611887,6377
2_tu,2,tu,5,CV,3096,0.0007840677434530343,0.48549474674611887,6377
2_ban,2,ban,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_su,2,su,97,CV,3096,0.015210914222988866,0.48549474674611887,6377
2_des,2,des,39,CVC,872,0.006115728398933668,0.1367414144582092,6377
2_le,2,le,56,CV,3096,0.008781558726673985,0.48549474674611887,6377
2_pren,2,pren,3,CCVC,40,0.0004704406460718206,0.006272541947624275,6377
2_ya,2,ya,16,CV,3096,0.00250901677904971,0.48549474674611887,6377
2_cu,2,cu,6,CV,3096,0.0009408812921436412,0.48549474674611887,6377
2_jor,2,jor,9,CVC,872,0.0014113219382154618,0.1367414144582092,6377
2_mas,2,mas,16,CVC,872,0.00250901677904971,0.1367414144582092,6377
2_mar,2,mar,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_bu,2,bu,1,CV,3096,0.00015681354869060687,0.48549474674611887,6377
2_huas,2,huas,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_tir,2,tir,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_gio,2,gio,1,CVV,496,0.00015681354869060687,0.077779520150541,6377
2_por,2,por,43,CVC,872,0.0067429825936960956,0.1367414144582092,6377
2_te,2,te,63,CV,3096,0.009879253567508232,0.48549474674611887,6377
2_llen,2,llen,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_av,2,av,1,VC,536,0.00015681354869060687,0.08405206209816528,6377
2_jus,2,jus,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_ho,2,ho,2,CV,3096,0.00031362709738121374,0.48549474674611887,6377
2_coi,2,coi,3,CVV,496,0.0004704406460718206,0.077779520150541,6377
2_al,2,al,40,VC,536,0.006272541947624275,0.08405206209816528,6377
2_yes,2,yes,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_nan,2,nan,5,CVC,872,0.0007840677434530343,0.1367414144582092,6377
2_juan,2,juan,13,CVVC,255,0.0020385761329778894,0.03998745491610475,6377
2_ge,2,ge,8,CV,3096,0.001254508389524855,0.48549474674611887,6377
2_gen,2,gen,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_sor,2,sor,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_dio,2,dio,12,CVV,496,0.0018817625842872823,0.077779520150541,6377
2_gu,2,gu,7,CV,3096,0.0010976948408342481,0.48549474674611887,6377
2_do,2,do,169,CV,3096,0.026501489728712562,0.48549474674611887,6377
2_lu,2,lu,3,CV,3096,0.0004704406460718206,0.48549474674611887,6377
2_ol,2,ol,1,VC,536,0.00015681354869060687,0.08405206209816528,6377
2_gos,2,gos,4,CVC,872,0.0006272541947624275,0.1367414144582092,6377
2_bli,2,bli,1,CCV,335,0.00015681354869060687,0.0525325388113533,6377
2_in,2,in,1,VC,536,0.00015681354869060687,0.08405206209816528,6377
2_ro,2,ro,51,CV,3096,0.00799749098322095,0.48549474674611887,6377
2_rio,2,rio,1,CVV,496,0.00015681354869060687,0.077779520150541,6377
2_mio,2,mio,1,CVV,496,0.00015681354869060687,0.077779520150541,6377
2_pum,2,pum,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_dro,2,dro,1,CCV,335,0.00015681354869060687,0.0525325388113533,6377
2_cien,2,cien,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_pi,2,pi,8,CV,3096,0.001254508389524855,0.48549474674611887,6377
2_nian,2,nian,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_rrien,2,rrien,3,CCVVC,6,0.0004704406460718206,0.0009408812921436412,6377
2_pas,2,pas,3,CVC,872,0.0004704406460718206,0.1367414144582092,6377
2_mie,2,mie,5,CVV,496,0.0007840677434530343,0.077779520150541,6377
2_blo,2,blo,3,CCV,335,0.0004704406460718206,0.0525325388113533,6377
2_plan,2,plan,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_can,2,can,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_ni,2,ni,109,CV,3096,0.01709267680727615,0.48549474674611887,6377
2_mien,2,mien,2,CVVC,255,0.00031362709738121374,0.03998745491610475,6377
2_li,2,li,7,CV,3096,0.0010976948408342481,0.48549474674611887,6377
2_bio,2,bio,4,CVV,496,0.0006272541947624275,0.077779520150541,6377
2_fuer,2,fuer,26,CVVC,255,0.004077152265955779,0.03998745491610475,6377
2_ten,2,ten,8,CVC,872,0.001254508389524855,0.1367414144582092,6377
2_an,2,an,3,VC,536,0.0004704406460718206,0.08405206209816528,6377
2_col,2,col,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_hai,2,hai,3,CVV,496,0.0004704406460718206,0.077779520150541,6377
2_con,2,con,62,CVC,872,0.009722440018817625,0.1367414144582092,6377
2_monn,2,monn,1,CVCC,2,0.00015681354869060687,0.00031362709738121374,6377
2_hec,2,hec,4,CVC,872,0.0006272541947624275,0.1367414144582092,6377
2_his,2,his,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_pri,2,pri,1,CCV,335,0.00015681354869060687,0.0525325388113533,6377
2_bue,2,bue,2,CVV,496,0.00031362709738121374,0.077779520150541,6377
2_nd,2,nd,1,CC,2,0.00015681354869060687,0.00031362709738121374,6377
2_un,2,un,104,VC,536,0.016308609063823115,0.08405206209816528,6377
2_zo,2,zo,20,CV,3096,0.0031362709738121373,0.48549474674611887,6377
2_juas,2,juas,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_man,2,man,6,CVC,872,0.0009408812921436412,0.1367414144582092,6377
2_vio,2,vio,21,CVV,496,0.003293084522502744,0.077779520150541,6377
2_ai,2,ai,26,VV,41,0.004077152265955779,0.006429355496314882,6377
2_os,2,os,1,VC,536,0.00015681354869060687,0.08405206209816528,6377
2_ga,2,ga,14,CV,3096,0.0021953896816684962,0.48549474674611887,6377
2_co,2,co,44,CV,3096,0.006899796142386702,0.48549474674611887,6377
2_ins,2,ins,1,VCC,1,0.00015681354869060687,0.00015681354869060687,6377
2_er,2,er,1,VC,536,0.00015681354869060687,0.08405206209816528,6377
2_sio,2,sio,2,CVV,496,0.00031362709738121374,0.077779520150541,6377
2_nes,2,nes,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_sol,2,sol,9,CVC,872,0.0014113219382154618,0.1367414144582092,6377
2_lie,2,lie,1,CVV,496,0.00015681354869060687,0.077779520150541,6377
2_dia,2,dia,30,CVV,496,0.004704406460718206,0.077779520150541,6377
2_lle,2,lle,72,CCV,335,0.011290575505723694,0.0525325388113533,6377
2_jo,2,jo,35,CV,3096,0.005488474204171241,0.48549474674611887,6377
2_toy,2,toy,1,CVV,496,0.00015681354869060687,0.077779520150541,6377
2_fer,2,fer,3,CVC,872,0.0004704406460718206,0.1367414144582092,6377
2_rre,2,rre,4,CCV,335,0.0006272541947624275,0.0525325388113533,6377
2_ciu,2,ciu,3,CVV,496,0.0004704406460718206,0.077779520150541,6377
2_die,2,die,3,CVV,496,0.0004704406460718206,0.077779520150541,6377
2_mon,2,mon,19,CVC,872,0.0029794574251215305,0.1367414144582092,6377
2_gas,2,gas,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_vian,2,vian,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_lluv,2,lluv,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_fin,2,fin,27,CVC,872,0.004233965814646385,0.1367414144582092,6377
2_llos,2,llos,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_pron,2,pron,7,CCVC,40,0.0010976948408342481,0.006272541947624275,6377
2_dos,2,dos,3,CVC,872,0.0004704406460718206,0.1367414144582092,6377
2_ar,2,ar,16,VC,536,0.00250901677904971,0.08405206209816528,6377
2_bo,2,bo,20,CV,3096,0.0031362709738121373,0.48549474674611887,6377
2_de,2,de,109,CV,3096,0.01709267680727615,0.48549474674611887,6377
2_guel,2,guel,4,CVVC,255,0.0006272541947624275,0.03998745491610475,6377
2_po,2,po,22,CV,3096,0.003449898071193351,0.48549474674611887,6377
2_lla,2,lla,42,CCV,335,0.006586169045005488,0.0525325388113533,6377
2_mis,2,mis,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_ce,2,ce,3,CV,3096,0.0004704406460718206,0.48549474674611887,6377
2_y,2,y,315,V,684,0.04939626783754116,0.10726046730437509,6377
2_che,2,che,1,CCV,335,0.00015681354869060687,0.0525325388113533,6377
2_au,2,au,2,VV,41,0.00031362709738121374,0.006429355496314882,6377
2_hi,2,hi,23,CV,3096,0.003606711619883958,0.48549474674611887,6377
2_pe,2,pe,85,CV,3096,0.013329151638701584,0.48549474674611887,6377
2_jua,2,jua,9,CVV,496,0.0014113219382154618,0.077779520150541,6377
2_di,2,di,19,CV,3096,0.0029794574251215305,0.48549474674611887,6377
2_rra,2,rra,4,CCV,335,0.0006272541947624275,0.0525325388113533,6377
2_pie,2,pie,1,CVV,496,0.00015681354869060687,0.077779520150541,6377
2_sal,2,sal,3,CVC,872,0.0004704406460718206,0.1367414144582092,6377
2_men,2,men,19,CVC,872,0.0029794574251215305,0.1367414144582092,6377
2_blar,2,blar,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_tos,2,tos,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_car,2,car,8,CVC,872,0.001254508389524855,0.1367414144582092,6377
2_rroz,2,rroz,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_par,2,par,4,CVC,872,0.0006272541947624275,0.1367414144582092,6377
2_pre,2,pre,8,CCV,335,0.001254508389524855,0.0525325388113533,6377
2_cuen,2,cuen,4,CVVC,255,0.0006272541947624275,0.03998745491610475,6377
2_los,2,los,13,CVC,872,0.0020385761329778894,0.1367414144582092,6377
2_cua,2,cua,1,CVV,496,0.00015681354869060687,0.077779520150541,6377
2_cas,2,cas,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_dad,2,dad,4,CVC,872,0.0006272541947624275,0.1367414144582092,6377
2_ne,2,ne,1,CV,3096,0.00015681354869060687,0.48549474674611887,6377
2_drian,2,drian,3,CCVVC,6,0.0004704406460718206,0.0009408812921436412,6377
2_ba,2,ba,110,CV,3096,0.017249490355966755,0.48549474674611887,6377
2_prar,2,prar,2,CCVC,40,0.00031362709738121374,0.006272541947624275,6377
2_gue,2,gue,1,CVV,496,0.00015681354869060687,0.077779520150541,6377
2_si,2,si,18,CV,3096,0.0028226438764309236,0.48549474674611887,6377
2_pio,2,pio,1,CVV,496,0.00015681354869060687,0.077779520150541,6377
2_som,2,som,28,CVC,872,0.0043907793633369925,0.1367414144582092,6377
2_suer,2,suer,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_no,2,no,149,CV,3096,0.023365218754900424,0.48549474674611887,6377
2_quel,2,quel,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_bien,2,bien,5,CVVC,255,0.0007840677434530343,0.03998745491610475,6377
2_cio,2,cio,3,CVV,496,0.0004704406460718206,0.077779520150541,6377
2_lue,2,lue,12,CVV,496,0.0018817625842872823,0.077779520150541,6377
2_nu,2,nu,22,CV,3096,0.003449898071193351,0.48549474674611887,6377
2_bi,2,bi,2,CV,3096,0.00031362709738121374,0.48549474674611887,6377
2_dias,2,dias,2,CVVC,255,0.00031362709738121374,0.03998745491610475,6377
2_io,2,io,5,VV,41,0.0007840677434530343,0.006429355496314882,6377
2_u,2,u,81,V,684,0.012701897443939156,0.10726046730437509,6377
2_pues,2,pues,30,CVVC,255,0.004704406460718206,0.03998745491610475,6377
2_vie,2,vie,3,CVV,496,0.0004704406460718206,0.077779520150541,6377
2_quie,2,quie,1,CCVV,9,0.00015681354869060687,0.0014113219382154618,6377
2_guar,2,guar,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_liz,2,liz,13,CVC,872,0.0020385761329778894,0.1367414144582092,6377
2_ca,2,ca,93,CV,3096,0.014583660028226439,0.48549474674611887,6377
2_yel,2,yel,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_cuar,2,cuar,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_sin,2,sin,4,CVC,872,0.0006272541947624275,0.1367414144582092,6377
2_nie,2,nie,1,CVV,496,0.00015681354869060687,0.077779520150541,6377
2_les,2,les,5,CVC,872,0.0007840677434530343,0.1367414144582092,6377
2_gan,2,gan,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_cer,2,cer,4,CVC,872,0.0006272541947624275,0.1367414144582092,6377
2_que,2,que,138,CVV,496,0.02164026971930375,0.077779520150541,6377
2_tad,2,tad,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_nun,2,nun,6,CVC,872,0.0009408812921436412,0.1367414144582092,6377
2_ses,2,ses,3,CVC,872,0.0004704406460718206,0.1367414144582092,6377
2_en,2,en,68,VC,536,0.010663321310961267,0.08405206209816528,6377
2_brio,2,brio,5,CCVV,9,0.0007840677434530343,0.0014113219382154618,6377
2_plio,2,plio,1,CCVV,9,0.00015681354869060687,0.0014113219382154618,6377
2_bra,2,bra,2,CCV,335,0.00031362709738121374,0.0525325388113533,6377
2_je,2,je,3,CV,3096,0.0004704406460718206,0.48549474674611887,6377
2_la,2,la,79,CV,3096,0.012388270346557942,0.48549474674611887,6377
2_dres,2,dres,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_rrio,2,rrio,1,CCVV,9,0.00015681354869060687,0.0014113219382154618,6377
2_ia,2,ia,7,VV,41,0.0010976948408342481,0.006429355496314882,6377
2_gro,2,gro,2,CCV,335,0.00031362709738121374,0.0525325388113533,6377
2_nal,2,nal,7,CVC,872,0.0010976948408342481,0.1367414144582092,6377
2_cil,2,cil,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_gun,2,gun,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_el,2,el,166,VC,536,0.02603104908264074,0.08405206209816528,6377
2_tro,2,tro,6,CCV,335,0.0009408812921436412,0.0525325388113533,6377
2_mu,2,mu,60,CV,3096,0.009408812921436412,0.48549474674611887,6377
2_ran,2,ran,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_ad,2,ad,1,VC,536,0.00015681354869060687,0.08405206209816528,6377
2_im,2,im,1,VC,536,0.00015681354869060687,0.08405206209816528,6377
2_ha,2,ha,55,CV,3096,0.008624745177983378,0.48549474674611887,6377
2_fa,2,fa,1,CV,3096,0.00015681354869060687,0.48549474674611887,6377
2_vis,2,vis,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_lan,2,lan,30,CVC,872,0.004704406460718206,0.1367414144582092,6377
2_chas,2,chas,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_da,2,da,21,CV,3096,0.003293084522502744,0.48549474674611887,6377
2_so,2,so,82,CV,3096,0.012858710992629764,0.48549474674611887,6377
2_ter,2,ter,3,CVC,872,0.0004704406460718206,0.1367414144582092,6377
2_to,2,to,169,CV,3096,0.026501489728712562,0.48549474674611887,6377
2_vol,2,vol,6,CVC,872,0.0009408812921436412,0.1367414144582092,6377
2_gar,2,gar,8,CVC,872,0.001254508389524855,0.1367414144582092,6377
2_dis,2,dis,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_tor,2,tor,20,CVC,872,0.0031362709738121373,0.1367414144582092,6377
2_ven,2,ven,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_res,2,res,4,CVC,872,0.0006272541947624275,0.1367414144582092,6377
2_lio,2,lio,42,CVV,496,0.006586169045005488,0.077779520150541,6377
2_ti,2,ti,5,CV,3096,0.0007840677434530343,0.48549474674611887,6377
2_nas,2,nas,28,CVC,872,0.0043907793633369925,0.1367414144582092,6377
2_a,2,a,213,V,684,0.033401285871099265,0.10726046730437509,6377
2_tris,2,tris,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_pu,2,pu,15,CV,3096,0.002352203230359103,0.48549474674611887,6377
2_com,2,com,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_voy,2,voy,4,CVV,496,0.0006272541947624275,0.077779520150541,6377
2_gus,2,gus,4,CVC,872,0.0006272541947624275,0.1367414144582092,6377
2_ien,2,ien,2,VVC,2,0.00031362709738121374,0.00031362709738121374,6377
2_he,2,he,1,CV,3096,0.00015681354869060687,0.48549474674611887,6377
2_brie,2,brie,1,CCVV,9,0.00015681354869060687,0.0014113219382154618,6377
2_ser,2,ser,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_cre,2,cre,1,CCV,335,0.00015681354869060687,0.0525325388113533,6377
2_gri,2,gri,1,CCV,335,0.00015681354869060687,0.0525325388113533,6377
2_ces,2,ces,17,CVC,872,0.0026658303277403168,0.1367414144582092,6377
2_llo,2,llo,62,CCV,335,0.009722440018817625,0.0525325388113533,6377
2_vuel,2,vuel,2,CVVC,255,0.00031362709738121374,0.03998745491610475,6377
2_es,2,es,78,VC,536,0.012231456797867336,0.08405206209816528,6377
2_gran,2,gran,5,CCVC,40,0.0007840677434530343,0.006272541947624275,6377
2_go,2,go,41,CV,3096,0.006429355496314882,0.48549474674611887,6377
2_rras,2,rras,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_vez,2,vez,25,CVC,872,0.0039203387172651715,0.1367414144582092,6377
2_ris,2,ris,4,CVC,872,0.0006272541947624275,0.1367414144582092,6377
2_llas,2,llas,2,CCVC,40,0.00031362709738121374,0.006272541947624275,6377
2_bia,2,bia,49,CVV,496,0.007683863885839737,0.077779520150541,6377
2_ra,2,ra,89,CV,3096,0.013956405833464011,0.48549474674611887,6377
2_sair,2,sair,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_jar,2,jar,7,CVC,872,0.0010976948408342481,0.1367414144582092,6377
2_ble,2,ble,1,CCV,335,0.00015681354869060687,0.0525325388113533,6377
2_vas,2,vas,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_ron,2,ron,11,CVC,872,0.0017249490355966755,0.1367414144582092,6377
2_yo,2,yo,8,CV,3096,0.001254508389524855,0.48549474674611887,6377
2_cai,2,cai,2,CVV,496,0.00031362709738121374,0.077779520150541,6377
2_puer,2,puer,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_em,2,em,31,VC,536,0.004861220009408813,0.08405206209816528,6377
2_sien,2,sien,1,CVVC,255,0.00015681354869060687,0.03998745491610475,6377
2_brir,2,brir,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_lo,2,lo,97,CV,3096,0.015210914222988866,0.48549474674611887,6377
2_cli,2,cli,2,CCV,335,0.00031362709738121374,0.0525325388113533,6377
2_vr,2,vr,1,CC,2,0.00015681354869060687,0.00031362709738121374,6377
2_jos,2,jos,6,CVC,872,0.0009408812921436412,0.1367414144582092,6377
2_fue,2,fue,38,CVV,496,0.005958914850243061,0.077779520150541,6377
2_re,2,re,44,CV,3096,0.006899796142386702,0.48549474674611887,6377
2_cum,2,cum,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_ria,2,ria,11,CVV,496,0.0017249490355966755,0.077779520150541,6377
2_tar,2,tar,5,CVC,872,0.0007840677434530343,0.1367414144582092,6377
2_vo,2,vo,83,CV,3096,0.01301552454132037,0.48549474674611887,6377
2_bol,2,bol,8,CVC,872,0.001254508389524855,0.1367414144582092,6377
2_cia,2,cia,7,CVV,496,0.0010976948408342481,0.077779520150541,6377
2_tio,2,tio,10,CVV,496,0.0015681354869060686,0.077779520150541,6377
2_cho,2,cho,22,CCV,335,0.003449898071193351,0.0525325388113533,6377
2_vien,2,vien,81,CVVC,255,0.012701897443939156,0.03998745491610475,6377
2_fren,2,fren,3,CCVC,40,0.0004704406460718206,0.006272541947624275,6377
2_sie,2,sie,1,CVV,496,0.00015681354869060687,0.077779520150541,6377
2_tra,2,tra,7,CCV,335,0.0010976948408342481,0.0525325388113533,6377
2_bre,2,bre,4,CCV,335,0.0006272541947624275,0.0525325388113533,6377
2_ja,2,ja,6,CV,3096,0.0009408812921436412,0.48549474674611887,6377
2_ta,2,ta,145,CV,3096,0.022737964560137994,0.48549474674611887,6377
2_nor,2,nor,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_var,2,var,4,CVC,872,0.0006272541947624275,0.1367414144582092,6377
2_ri,2,ri,5,CV,3096,0.0007840677434530343,0.48549474674611887,6377
2_tien,2,tien,6,CVVC,255,0.0009408812921436412,0.03998745491610475,6377
2_plo,2,plo,5,CCV,335,0.0007840677434530343,0.0525325388113533,6377
2_nos,2,nos,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_e,2,e,35,V,684,0.005488474204171241,0.10726046730437509,6377
2_cir,2,cir,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_tes,2,tes,3,CVC,872,0.0004704406460718206,0.1367414144582092,6377
2_don,2,don,6,CVC,872,0.0009408812921436412,0.1367414144582092,6377
2_rar,2,rar,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_is,2,is,1,VC,536,0.00015681354869060687,0.08405206209816528,6377
2_cue,2,cue,2,CVV,496,0.00031362709738121374,0.077779520150541,6377
2_ma,2,ma,67,CV,3096,0.01050650776227066,0.48549474674611887,6377
2_bus,2,bus,2,CVC,872,0.00031362709738121374,0.1367414144582092,6377
2_luis,2,luis,5,CVVC,255,0.0007840677434530343,0.03998745491610475,6377
2_rro,2,rro,7,CCV,335,0.0010976948408342481,0.0525325388113533,6377
2_del,2,del,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_bir,2,bir,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_fur,2,fur,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_o,2,o,17,V,684,0.0026658303277403168,0.10726046730437509,6377
2_das,2,das,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
2_chos,2,chos,1,CCVC,40,0.00015681354869060687,0.006272541947624275,6377
2_du,2,du,1,CV,3096,0.00015681354869060687,0.48549474674611887,6377
2_ir,2,ir,8,VC,536,0.001254508389524855,0.08405206209816528,6377
2_xia,2,xia,2,CVV,496,0.00031362709738121374,0.077779520150541,6377
2_be,2,be,7,CV,3096,0.0010976948408342481,0.48549474674611887,6377
2_jan,2,jan,9,CVC,872,0.0014113219382154618,0.1367414144582092,6377
2_fe,2,fe,13,CV,3096,0.0020385761329778894,0.48549474674611887,6377
2_ci,2,ci,5,CV,3096,0.0007840677434530343,0.48549474674611887,6377
2_lir,2,lir,6,CVC,872,0.0009408812921436412,0.1367414144582092,6377
2_las,2,las,26,CVC,872,0.004077152265955779,0.1367414144582092,6377
2_sas,2,sas,1,CVC,872,0.00015681354869060687,0.1367414144582092,6377
7_ve,7,ve,5,CV,1581,0.0015328019619865114,0.48467198038013487,3262
7_gua,7,gua,3,CVV,260,0.0009196811771919068,0.07970570202329859,3262
7_va,7,va,31,CV,1581,0.00950337216431637,0.48467198038013487,3262
7_tie,7,tie,6,CVV,260,0.0018393623543838135,0.07970570202329859,3262
7_nar,7,nar,1,CVC,456,0.00030656039239730225,0.13979153893316984,3262
7_pue,7,pue,2,CVV,260,0.0006131207847946045,0.07970570202329859,3262
7_bie,7,bie,1,CVV,260,0.00030656039239730225,0.07970570202329859,3262
7_zes,7,zes,1,CVC,456,0.00030656039239730225,0.13979153893316984,3262
7_van,7,van,2,CVC,456,0.0006131207847946045,0.13979153893316984,3262
7_mi,7,mi,13,CV,1581,0.00398528510116493,0.48467198038013487,3262
7_na,7,na,42,CV,1581,0.012875536480686695,0.48467198038013487,3262
7_tre,7,tre,1,CCV,154,0.00030656039239730225,0.04721030042918455,3262
7_cias,7,cias,1,CVVC,121,0.00030656039239730225,0.03709380748007358,3262
7_cal,7,cal,4,CVC,456,0.001226241569589209,0.13979153893316984,3262
7_pen,7,pen,11,CVC,456,0.003372164316370325,0.13979153893316984,3262
7_yos,7,yos,1,CVC,456,0.00030656039239730225,0.13979153893316984,3262
7_dios,7,dios,1,CVVC,121,0.00030656039239730225,0.03709380748007358,3262
7_ye,7,ye,3,CV,1581,0.0009196811771919068,0.48467198038013487,3262
7_llu,7,llu,13,CCV,154,0.00398528510116493,0.04721030042918455,3262
7_fun,7,fun,1,CVC,456,0.00030656039239730225,0.13979153893316984,3262
7_as,7,as,7,VC,258,0.002145922746781116,0.07909258123850399,3262
7_gre,7,gre,4,CCV,154,0.001226241569589209,0.04721030042918455,3262
7_den,7,den,1,CVC,456,0.00030656039239730225,0.13979153893316984,3262
7_bri,7,bri,9,CCV,154,0.0027590435315757206,0.04721030042918455,3262
7_via,7,via,16,CVV,260,0.004904966278356836,0.07970570202329859,3262
7_has,7,has,1,CVC,456,0.00030656039239730225,0.13979153893316984,3262
7_i,7,i,21,V,378,0.006437768240343348,0.11587982832618025,3262
7_ves,7,ves,7,CVC,456,0.002145922746781116,0.13979153893316984,3262
7_fi,7,fi,1,CV,1581,0.00030656039239730225,0.48467198038013487,3262
7_for,7,for,1,CVC,456,0.00030656039239730225,0.13979153893316984,3262
7_nue,7,nue,1,CVV,260,0.00030656039239730225,0.07970570202329859,3262
7_cuan,7,cuan,11,CVVC,121,0.003372164316370325,0.03709380748007358,3262
7_pa,7,pa,58,CV,1581,0.017780502759043533,0.48467198038013487,3262
7_tas,7,tas,4,CVC,456,0.001226241569589209,0.13979153893316984,3262
7_rri,7,rri,7,CCV,154,0.002145922746781116,0.04721030042918455,3262
7_ji,7,ji,2,CV,1581,0.0006131207847946045,0.48467198038013487,3262
7_sa,7,sa,43,CV,1581,0.013182096873083998,0.48467198038013487,3262
7_sus,7,sus,12,CVC,456,0.003678724708767627,0.13979153893316984,3262
7_jun,7,jun,2,CVC,456,0.0006131207847946045,0.13979153893316984,3262
7_ton,7,ton,6,CVC,456,0.0018393623543838135,0.13979153893316984,3262
7_son,7,son,3,CVC,456,0.0009196811771919068,0.13979153893316984,3262
7_se,7,se,76,CV,1581,0.023298589822194973,0.48467198038013487,3262
7_hay,7,hay,1,CVV,260,0.00030656039239730225,0.07970570202329859,3262
7_ber,7,ber,1,CVC,456,0.00030656039239730225,0.13979153893316984,3262
7_ju,7,ju,4,CV,1581,0.001226241569589209,0.48467198038013487,3262
7_lar,7,lar,4,CVC,456,0.001226241569589209,0.13979153893316984,3262
7_sue,7,sue,2,CVV,260,0.0006131207847946045,0.07970570202329859,3262
7_mo,7,mo,14,CV,1581,0.004291845493562232,0.48467198038013487,3262
7_tam,7,tam,1,CVC,456,0.00030656039239730225,0.13979153893316984,3262
7_her,7,her,3,CVC,456,0.0009196811771919068,0.13979153893316984,3262
7_per,7,per,2,CVC,456,0.0006131207847946045,0.13979153893316984,3262
7_siem,7,siem,2,CVVC,121,0.0006131207847946045,0.03709380748007358,3262
7_ver,7,ver,10,CVC,456,0.0030656039239730227,0.13979153893316984,3262
7_vi,7,vi,9,CV,1581,0.0027590435315757206,0.48467198038013487,3262
7_frio,7,frio,1,CCVV,7,0.00030656039239730225,0.002145922746781116,3262
7_cie,7,cie,7,CVV,260,0.002145922746781116,0.07970570202329859,3262
7_guas,7,guas,25,CVVC,121,0.007664009809932557,0.03709380748007358,3262
7_qui,7,qui,1,CVV,260,0.00030656039239730225,0.07970570202329859,3262
7_ras,7,ras,1,CVC,456,0.00030656039239730225,0.13979153893316984,3262
7_pan,7,pan,3,CVC,456,0.0009196811771919068,0.13979153893316984,3262
7_bes,7,bes,6,CVC,456,0.0018393623543838135,0.13979153893316984,3262
7_lia,7,lia,1,CVV,260,0.00030656039239730225,0.07970570202329859,3262
